Text Tweet,Sentiment
"Raffiah : RAFFI AHMAD ITU UNLIMITED,ISTIMEWA,GANTENG,PECICILAN,BAIK HATI,TIDAK SOMBONG,RAJIN MENABUNG Bhaaqqq:3",positive
"Sosok Syahrini bisa dibilang menjadi salah satu penyanyi paling laris di Indonesia. Tak heran, Syahrini pun ha... http://bit.ly/1vQMAEc ",positive
Demokrat Nilai Keputusan @jokowi_do2 Beri Kepastian Ditengah Kisruh KPK vs Polri http://kr-c.tk/1LgOsgF ,positive
Milisi ditangkap terkait serangan sekolah Peshawar http://dlvr.it/8j6ytz ,positive
"RT @BeasiswaS1: http://beasiswaindo.com/5239  Beasiswa Penuh, SPP & BPP Pokok STMT Trisakti, mau? :) ~0225",positive
"Hotelnya bersih, makanan enak, pelayanan ramah dan baik. Cuma ada 1 yang harus diperbaiki atap bekas bocor di kamar terlihat kotor. Dwi Bidyawati, 16-17 Desember 2017",positive
Nonton @KompasTV siarannya ttg Ayah di Tibet yang jalan kaki 6 hari di atas salju cuma buat anter 2 anaknya ke sekolah. Wow,positive
Raffi Ahmad & Nagita Slavina Rayakan Ulang Tahun Bersama Anak Yatim http://www.youtube.com/watch?v=-o7jyd1dVto&sns=tw ? ? lewat @youtube,positive
Jangan pernah menyerah selama msh ada keberanian tuk bangkit krn ketika kamu memutuskan tuk berhenti ketika itulah kesuksesanmu akan pergi.,positive
"jangan keseringan pergi ke masa lalu, agar saat masa depan mengetuk pintumu, kau hadir disana untuk menyambutnya",positive
hanya sj ac nya kurang dingin...g ad sendalnya.....semuanya nyaman kebersihan nyaman.....tapi knp di jakut hanya sedikit hotel airy nya...,positive
"Jon Bon Jovi memiliki restoran bernama 'Soul Kitchen', di mana semua orang boleh makan apa saja dan hanya membayarnya jika mereka mau.",positive
Beauty class kiteee (@ PT Pegadaian (Persero) Kantor Wilayah V Manado) https://www.swarmapp.com/c/hHHhj6m4zDc  ,positive
"kamar oke, tapii untuk ac kurang dingin breakfast nya sederhana tapi nikmat blower kamar mandi gag berfungsi.. overall semua okeyy lahh",positive
Punya mimpi tampil di video klip terbaru Afgan? Your dream can come true! Temukan caranya di http://www.hairfashion.me  @sunsilkid #adv.,positive
Punya banyak temen? Tapi sibuk urusan sekolah? Aturlah waktumu supaya pertemanan dan prestasimu seimbang!,positive
"Cukup nyaman dan bersih, hanya perlu diperhatikan kadang-kadang ada nyamuk nya",positive
"Puaskan Pelanggan, HPM Luncurkan Honda Engine Oil Treatment -> http://goo.gl/BaUnNq ",positive
"Aku akan merasa sangat dihargai, jika kemanapun kamu pergi, kamu mengingatku dengan cara memberikan kabar.",positive
#BeritaEkonomi Mobil-Mobil Retro Tebar Pesona di Serpong http://dlvr.it/8fyphC  #Perseratus,positive
"Coba deh taruh pot tanaman di sekitar meja kantor. Gak cuma mempercantik ruangan, tapi punya manfaat lain lho! ",positive
sangat baik semuanya..wifi..ac semua bagus..cuma air panas kadang kurang panas,positive
?Sesungguhnya Allah sangat meridhai hamba-Nya yg membaca tahmid sesudah makan dan minum.? [HR Muslim] l Alhamdulillah,positive
Hati-hati djalan aa @RaffiAhmadLagi selamat beristirahat.. jaga selalu kesehatan yaaa jgn gampang capek have a nice dream aa with @Lady6igi,positive
Semoga tuhan membalas semua yang terjadi kepada mu suatu saat nanti hingga kau sadari? ? Sadis by Afgan ? https://path.com/p/4wkUis ,positive
Hati2 Aa Raffi pulangnya met malam minggu bersama istri tercinta ? cc @RaffiAhmadLagi @Lady6igi,positive
Dompet Dhuafa Sulsel Berbagi Perlengkapan Sekolah http://bit.ly/1wis6Kj  @DDsulsel ,positive
"ruangnya terkesan sempit, airy hanya dapat kamar di lt 1, tidak ada jendela, tidak ada hot shower. ruko yg dijadikan hotel jadi agak boring aja dikamar terus tidak bs melihat situasi luar kamar. pelayanannya baik, wifi kencang, air mineral dr air galon (isi sendiri). hotelnya harusnya masuk ke eco bukan standard.",positive
"Overall nyamanlah. Lokasi dekat stasiun, banyak warung makan dan laundri si sekitar. AC dingin, kamar mandi lumayan tanpa pemanas, tv oke. Cuma agak sempit aja dan wifi tidak bisa diakses.",positive
10. Fitur Camera: Fitur ini untuk versi Pro. Jadi Hp yang hilang bisa take photo lalu diupload ke website Where?s MyDroid. #AntiHilang,positive
Novita Dewi Merasa Bersyukur Memiliki Suami Musisi http://goo.gl/fb/3sgdCI  http://goo.gl/VUXs9j ,positive
"Jgn prnh pergi dr hdp seseorang ktika kita tlh menaruh harapan yg bsr untuknya,lalu meninggalkan dia bgitu saja tanpa sbuah alasan.",positive
dibeliin kue cubit sama kakak sampai di bawa ke kantor buat lembur#seneng binggo#maaci ka devi#latepost ??????? ,positive
"Selamat malaaam, makin sayang sma couple tercintaaah ini @RaffiAhmadLagi @Lady6igi :* muaaaaaach",positive
"Muka tak hensem takpe asalkan pandai buat lawak. Contoh, Pergi kedai nak beli Rexona, Lupa, takde ketiakkkk. HAHAHAHA.",positive
Ayokayok pagipagi ! Pada sekolah yow ! Ada yg kerja jg kan XD,positive
Semua ini pasti berlalu. ? Untukmu Aku Bertahan by Afgan ? https://path.com/p/2tj2Ui ,positive
"Awalnya gak begitu oke, reff nya bolehlah lebih? ? Kamulah Takdirku by Raffi Ahmad & Nagita Slavina ? https://path.com/p/2EL4dU ",positive
Salah satu cara untuk menghibur diri dari rutinitas kantor adalah Touring http://kom.ps/AFnWQt ,positive
"[Nasional] Diskon - Cocok Untuk Anak Muda, Dompet Levis Gaul Hanya Rp 60.000 http://gpon.co/naklm  ",positive
Result spm selasa ke rabu depan? Nak buat surat tak pergi kelas ni sebab nak teman adik. Aku kira cam penenang la ?,positive
Melihat bayi tersenyum bisa memberikan rasa bahagia setara dengan 2000 kali kebahagiaan yang dirasa saat makan cokelat. [Studi di Inggris],positive
Menpar: Banyuwangi Sudah Dipromosikan ke Dunia http://goo.gl/fb/3iyq4c  http://goo.gl/VUXs9j ,positive
Semua baju dan celana Polo diskon 67% http://ow.ly/Jmurq ,positive
Sekarang Isi Ulang Kartu e-Money Bisa Lewat HP http://tinyurl.com/nk7s34y ,positive
"Lohaa. Tonight is malming aka satnight yes so udah mandi, wangi pake baju kebangsaan, langsung otewe? http://instagram.com/p/zXMKb3iM3k/ ",positive
Yang kubutuhkan bukanlah uang ataupun baju yang cantik. Tapi tempat yang bisa melihat diriku apa adanya! -Lucy (Fairy Tail),positive
"kamarnya bersih, harum, fasilitas lengkap. mbak nya ramah, hanya saja untuk melihat TV antena nya kurang sip . semoga kedepannya lebih baik. ",positive
Sekolah Rendah ? Sekolah Menegah ? Universti ? Bekerja ? Jumpa teman hidup idaman ? Bertunang ? Berkahwin ? Bahagia . RT if you want this ?,positive
"Kalau rasa dah penat, pergi berehat. Bila nanti dah sakit, memang perit. Saja nak beringat, supaya tidak tenat. Bersamalah kita mengingat.",positive
"pas dateng kamarnya agak bad smell , lampu nya agak remang, tapi linens bed nya clean kok 😊 , reception friendly,  pokoknya overall good lah.  recommended  👍",positive
Princess pasti akan menemukan pangerannya yang entah kapan datangnya? ? Jodoh Pasti Bertemu by Afgan (w/ Inez) ? https://path.com/p/4zQrs6 ,positive
"Sekarang bisa dg mudah di Apps hp android, Sahabat dapat mengisi ulang #emoney lho. Ngga perlu bingung lg deh :) ",positive
SBY Ingin Demokrat Kembali Berjaya di Jawa Timur - Republika Online http://goo.gl/fb/B9wWL8  #Situbondo,positive
Buat apa lah susah cari kesana kesini sudah didepan mata? ? Kamulah Takdirku by Raffi Ahmad & Nagita Slavina ? https://path.com/p/1d1fcr ,positive
Bidang Perempuan Golkar Makassar Dibekali Ilmu Keprotokoleran - Fajar http://dlvr.it/8ft9H9 ,positive
saking carenya @bangbily ke aa @raffiahmadlagi smpe rela berantem hee cocwit wkwk @realsyahnazs,positive
semoga Tuhan membalas semua yang terjadi.... ? Sadis by Afgan ? https://path.com/p/3HuYI7 ,positive
Hai.. Mau latian ni! Semangat ya smuanya :3 happy b'day buat yang ultah! Gws buat yg sakit ya! Yang ujian blajar jgn main HP trs :3,positive
"Dia memberi aku mawar yg tidak bisa layu. Dia benar, kepalsuan memang abadi. Untuk itu aku pergi ~ @kimuull",positive
Legislator PDIP: Aturan Delay Maskapai harus Dipertegas http://brt.st/4toD ,positive
Happy birthdayy sis-k!!? skrg umur kita sama yah kan masihmuda(?)whahaha? makinn++ sukses sekolah&karirnya. I lope u??? @S_SiscaJKT48,positive
"Tepat sebelum menjadi CEO HP, Whitman adalah CEO eBay, salah satu perusahaan e-commerce terbesar sejagat. #inspiration",positive
Sumpah baru bgt melek...cek hp terus buka galeri foto..liat foto ini dan baca captionnya gue langsung cengar cengir? ,positive
"sarapan diantar ke kamar, pinjam mangkuk piring diantar, room servicenya OK bgt! dpt free snack sm air mineral tiap hr, kolam renang br dikuras pas menjelang weekend (jumat) jd gabisa renang deh :( di kamar mandinya ada hewan2 kecil tp overall oke bgt, ngintip kamar sebelah double bed kyknya lebih bersih. Next coba yg double bed aja pas kesini hehe",positive
"M.Natsir Demokrat  @M_NatsirU     :""@republikaonline: Syafii Maarif: Keputusan Presiden Sudah Realistis htt...  http://goo.gl/eHpuER ",positive
"desc ? Suaranyaa wiii:3,baikk kalee,maniss x punn adohh, ramahla ramahh, yoo papa kitaa satu kantor yakk http://ask.fm/a/c15j7fa0 ",positive
"Hadapi Pilkada Serentak, PDIP Tidak Lagi Manfaatkan Jokowi Effect http://www.tribunnews.com/nasional/2015/02/21/hadapi-pilkada-serentak-pdip-tidak-lagi-manfaatkan-jokowi-effect/ ? via @tribunnews",positive
"Sudah saatnya ""Suara Golkar, suara Rakyat"" tak lagi jadi slogan kampanye, tapi menjadi kenyataan.",positive
"kamarnya bagus bersih, cuman dapet yg tanpa jendela. airnya terlalu panas dan gak bisa pake air dingin, airnya yg keluar hanya sedikit. overall kalo buat semalam sih cukup lah.",positive
"RT PolresKra: Mobil Patroli Polsek Kebakkramat dialogis dengan satpam BRI Nangsri, situasi aman dan tertib! ",positive
Demokrat nilai keputusan presiden beri kepastian http://ift.tt/17ZrApC  #MentionsFor #DoraemonPic #STMkerasbosss,positive
Bangga punya teman seperti kalian bisa bikin baju fashion sendiri @infoMAN2BJM ,positive
Forum Komite Sekolah Dukung Wali Kota Makassar Berantas Geng Motor http://bit.ly/1LBlquh ,positive
Beli baju kantor kamu yang baru dengan promo diskon 20% di The Executives http://ow.ly/JeDN5 ,positive
Akan kamu beri nama apakah binatang peliharaanmu yang pertama/berikutnya? ? syahrini. biar chetaarr membahana http://ask.fm/a/bpcd3ii4 ,positive
Pergi jumpa Mak dia terus. Cakap la kata nak kawan dengan anak perempuan dia. Baru gentle.  Kata lelaki?,positive
"Dalam hidup ni, ada yang datang ada yang pergi. Genggam erat siapa yang kekal bersama kita.",positive
"baik,cuma chanel tv nya gak ada jadi gak bisa nonton di kamar secara keselurahan ok kamar rapi bersih dan suasana tenang..",positive
RT @VIVA_log: Pemuda Putus Sekolah Ini Berhasil Ciptakan Pesawat http://dlvr.it/8glSlf  ,positive
Bidang Perempuan Golkar Makassar Dibekali Ilmu Keprotokoleran - Fajar http://goo.gl/fb/0Xzc93 ,positive
Bidang Perempuan Golkar Makassar Dibekali Ilmu Keprotokoleran http://bit.ly/1AX1dxn ,positive
"Kamar bersih, sarapan lumayan sekelas sama harganya, pelayanan ok hanya saja waktu cek in membutuhkan waktu yg lama.",positive
"Tolak HAMAS, Langkah Pemerintah Dipuji PDIP http://bit.ly/1KwhWtq  Kalahkan Nice, Monaco petik bekal bagus jela... http://bit.ly/1897zx8 ",positive
"BuCha, kalo nanti #Sya jadi main #Barbie, Aku diajarin bikin baju buat Barbie-nya yang macam? (w/ Anisa) [pic] ? https://path.com/p/3dwx3d ",positive
"""@wow_keren: Raffi Ahmad-Nagita Slavina Dapat Kado Umroh dan Liburan ke London http://ow.ly/2ULvEU """,positive
Sukan makan ubi jalar? Temukan segudang manfaatnya dengan pantau terus TL. #Nutrition,positive
"Sosok Syahrini bisa dibilang menjadi salah satu penyanyi paling laris di Indonesia. Tak heran, Syahrini pun ha... http://bit.ly/1vQMAEj ",positive
Pasti lucu kl ditaro di ruang tunggu kantor ,positive
pernah ku lihat lukisan cantik tujuh bidadari? ? Kamulah Takdirku by Raffi Ahmad & Nagita Slavina (w/ Melinda) ? https://path.com/p/3TjsmH ,positive
"cc; @RaffiAhmadLagi ""@TRANS7: ""Kalau ada laki-laki yg sayang sama Ibunya pasti sayang sama pasangannya"" #OkkyLukmanSaid @LawakKlubTrans7.""",positive
detikcom Lima Fakta tentang Afgan: Afgan Syahreza dikenal sebagai salah satu solois bertalenta Tanah Air. Nama... http://bit.ly/1w1aDk2 ,positive
"Kamar terjangkau, tersedia snack dan makan pagi. Hanya saja kamar agak bau, sebaiknya di berikan pewangi kamar",positive
"Setiap kali HP aku bunyi, aku selalu berharap itu dari kamu. :)?",positive
Satu-satunya tempat yg bikin gk galau itu sekolah. Banyak teman2 yang buat happy. Tapi sama aja kalau yg bikin nyesek itu satu sekolahan -_-,positive
Anak-anak Korban Kebakaran Sawah Besar Sudah Bisa Sekolah http://dlvr.it/8jYS7m  ,positive
Tujuh Bacalon Bupati dan Wakil Bupati PDIP Lolos Administrasi http://malangtimes.com/politik/21022015/25581/tujuh-bacalon-bupati-dan-wakil-bupati-pdip-lolos-administrasi.html ?,positive
Makan hari ini gratis semua :3 (at Pondok Laras) ? https://path.com/p/425GSx ,positive
"Baju dengan bahan kain katun berwarna biru, sangat baik untuk melindungi kulit dari sinar UV.",positive
Rani Bela Syahrini... http://j.mp/1AZGo2D  #cumitweet ,positive
Thanks yaaa Afganisme yg udh nonton KonserDariHati Afgan :) I love you guys! [pic] ? https://path.com/p/4uarpJ ,positive
"""@pengusahaPKS: Inilah cara tepat ibu hebat menyehatkan keluarga dg @SalimahFood #GemarIkan Info HP/WA 087788955995, """,positive
"ada kolam renang meskipun hanya utk dewasa saja, ac dingin, tv kabel oke, dapat minum dan snack, dan alat mandi plus sisir, sayang kamar mandi agak bau, dan kamar tidak kedap suara, fasilitas ada musola, lift dan kolam renang nilai plusnya, overall oke sih, terimakasih airy",positive
"Link obsesi= Raffi Ahmad Dan Olga Syahputra Diramal Makin Eksis - Obsesi 19 Februari 2015: http://youtu.be/UjfYJCrlCfo?a  melalui @YouTube""",positive
Jumlah Penumpang yang Refund Tiket di Kantor Lion Air Menyusut http://dlvr.it/8g7CCv  #Indonesia,positive
Khusus sabtu ini kantor kita pindah kesini... ?? jarang2 nh nemu sabtu yg gini.. http://instagram.com/p/zWwAWgQ4Ln/ ,positive
"Tahukah Anda, di Jepang ada lowongan pekerjaan sbg Tamu Pernikahan Palsu, selain mendapat gaji sbesar Rp. 1,6 juta/hari jg dpt makan gratis.",positive
FYI Afgan tahun ini akan jadi juri tetap XFactor Indonesia otomatis jadi mentor pesertanya juga. Nah siapa dr kalian yg ikut XFactor? ??,positive
Selamat malam jodoh? ? Jodoh Pasti Bertemu by Afgan ? https://path.com/p/19hVOb ,positive
Ihiw dia pake baju dari aku buat latihannya semalam selama 7 jam :)).,positive
Terima kasih cinta untuk segalanya kau berikan lagi kesempatan itu.takkan? ? Terima Kasih Cinta by Afgan ? https://path.com/p/44hgjI ,positive
"RT @BeasiswaS1: http://beasiswaindo.com/5239  Beasiswa Penuh, SPP & BPP Pokok STMT Trisakti, mau? :) ~0228",positive
Pergi dari Arsenal adalah keputusan tepat: http://goo.gl/fyqEnb  Penjaga gawang yang makin gemilang. #SpesialSuperSoccer,positive
"Jika Anda dapat makan 3 kali sehari selama 3 minggu berturut-turut, Anda berada di atas 15 persen dari orang terkaya di dunia.",positive
Ternyata kamu yg kutunggu? ? Kamu Yang Ku Tunggu (with Afgan) by Rossa (with thoriqF.) ? https://path.com/p/3oqePB ,positive
"Ragam_Jakarta: Sosok Syahrini bisa dibilang menjadi salah satu penyanyi paling laris di Indonesia. Tak heran, ... http://bit.ly/1vQMAEj ",positive
[Nasional] Diskon - Cute And Sexy Kimono Yang Nyaman Dipakai Hanya Rp 56.000 /set http://gpon.co/6zxwm  ,positive
Dengan Rp 125 rb sudah bisa menyantap sepuasnya di Shabu Tei! http://ow.ly/JFs7w ,positive
Yang paling baik PDIP itu dukung dan dorong agar Presiden Jokowi sukses. Hanya jika Jokowi sukses PDIP bisa numpang sukses 2019 @fadjroeL,positive
"kamarnya bersih, sarapan enak, namun sayang sprei tidak baru",positive
"kamar luas dan bersih, wifi tidak bisa terhubung,tolong disediakan keset juga ya. selebihnya oke",positive
"Setiap kali HP aku bunyi, aku selalu berharap itu dari kamu. :)",positive
"Kelebihan aspykritis. Gw ketemu kasus, berobat kanker ke SG pake askes kantor. Aspykritisnya dipake utk tiket akomodasi #FinClic",positive
"Ciyeeee nemu foto ini haha..  With @borisbokir ???? #TVHost #Latenightshow #StandUpComedy #raffiahmad #ayudewi   Raffi Ahmad, Ayu Dewi, Tya Rosalina ? and Boris T Manullang",positive
Kebersamaan @RealSyahnazS n @RaffiAhmadLagi kompak&so sweet? ,positive
Charles Honoris : Indonesia Harus Berpengaruh di ASEAN  http://bit.ly/14FyWwp  Jadwal Padat Hingga Tak Sempat I... http://bit.ly/1vQMAEj ,positive
"Cinta memang mampu membuat seseorang menunggu begitu lama, tapi kadang kamu harus mencintai dirimu juga, dengan menyadari kapan tuk pergi.",positive
Efek film keren lah pokoknya ? Bikin nangiissss ?? ? Untukmu Aku Bertahan by Afgan ? https://path.com/p/3Z9L36 ,positive
Legislator PDIP: Aturan Delay Maskapai harus Dipertegas http://ift.tt/17CUzOV ,positive
"? dan satu langkah lainnya akan ditulis sebagai satu kebajikan untuknya, baik ketika pergi maupun pulangnya.? (HR. Ahmad)",positive
Agar dia tahu bahwa kini aku jatuh cinta ? ? Pesan Cinta by Afgan ? https://path.com/p/2PBIS0 ,positive
Tips hemat batrai HP: uninstall semua social media.,positive
Kamar bersih ac dingin pelayannya ramah tapi yang kurang air panas kurang berfungsi halaman asri ,positive
"pelayanan sangat baik, semua petugas sangat ramah, pemandangan bagus, kamar nyaman, ada cemilan dan air minum dalam kamar, jika butuh air panas di teko bs minta petugas saja. harga murah. menu sarapan lumayan banyak. saat cek in telat 15 menit,  dan saat masuk kamar,  lantai masih basah karena habis di pel dan masih sangat bau pengharum menyengat. ",positive
Austrian International School of S3x (AISOS) adalah sekolah yg mengajarkan bagaimana caranya utk menjadi seorang pecinta yg baik dan benar.,positive
Afgan Bersyukur Pernah Jadi Korban Bully http://tinyurl.com/n8gyxjj ,positive
"Selamat pagi aku seneng deh liat ini @RaffiAhmadLagi @Lady6igi @ruben_onsu @sarwendah29 smg lancar persalinanx nnti """,positive
"positif: Lokasi strategis.. dari semua airy hotel yang pernah saya kunjungi.. cuma disini kamar tidur dibersihkan setiap hari.. handuk di ganti setiap hari.. camilan, air minum dan perlengkapan mandi dikasih setiap hari, jadi selama 3 hari disana saya dapat cemilan, air minum, perlengkapan mandi 3 set.. petugas ramah.. lokasi strategis.. di sekitar hotel juga banyak yang jual makanan.. overall oke banget buat harga segitu.. kebersihan memang benar2 dijaga.. recommended banget deh..  negatif: krn ga ada lift, jadi harus naik tangga.. waktu pertama kali datang, saya angkut tas ransel dan koper sendiri ke lantai 3.. padahal petugasnya melihat saya terengah2 berhenti di setiap tangga per lantai krn keberatan angkut barang tapi tetap ga dibantuin.. air panas nya ga hidup.. di area meja ga ada lampu.. jadi mau kerja juga ga bisa karena agak gelap..",positive
