word,Sentiment
teratur,Positive
aduh,Positive
bersesal,Positive
bonus,Positive
kekeluargaan,Positive
melengkapi,Positive
invitasi,Positive
upah,Positive
globe,Positive
menginsafi,Positive
banyak akal,Positive
mumpung,Positive
suara,Positive
besar hati,Positive
better,Positive
jeli,Positive
hemat,Positive
terlanjur,Positive
entitas,Positive
tajam mata,Positive
mendalam,Positive
insaf,Positive
pertiwi,Positive
imbalan,Positive
premium,Positive
simpatik,Positive
fantasy,Positive
mentab,Positive
memberi,Positive
ngajak,Positive
sayangnya,Positive
salambersama,Positive
muji,Positive
mengerti,Positive
lezat,Positive
tentangan,Positive
kepoin,Positive
sedap,Positive
tahan lama,Positive
lulus,Positive
mengganyang,Positive
ijtihad,Positive
ahli agama,Positive
pangeran,Positive
sahaja,Positive
meredam,Positive
merasai,Positive
solat,Positive
pendapatan,Positive
waspada,Positive
menyuap,Positive
ajakan,Positive
menyadari,Positive
ramah,Positive
satir,Positive
silaturahim,Positive
dibayar,Positive
terencana,Positive
pundi-pundi,Positive
promote,Positive
menyusutkan,Positive
kebaikan,Positive
menyempurnakan,Positive
majubersama,Positive
oportunitas,Positive
dialog,Positive
standardisasi,Positive
jualan,Positive
menyenangkan,Positive
melarutkan,Positive
perduli,Positive
cocok,Positive
trimakasih,Positive
pahala,Positive
menabung,Positive
pemberian,Positive
ustadz,Positive
pemandangan,Positive
semakin,Positive
ringan kepala,Positive
karib,Positive
mksh,Positive
perlawanan,Positive
penting,Positive
berpandangan,Positive
garis besar,Positive
beranak-pinak,Positive
fair,Positive
berarti,Positive
asli,Positive
kerja keras,Positive
natural,Positive
bersimpati,Positive
tulus,Positive
otak encer,Positive
menyuplai,Positive
refleksi,Positive
menemukan,Positive
perjuangin,Positive
berpendidikan,Positive
syukuri,Positive
talen,Positive
pertahankan,Positive
kecakapan,Positive
dede,Positive
bermutu,Positive
kebangkitan,Positive
lancarkan,Positive
berhajat,Positive
nabi,Positive
kualifikasi,Positive
luar biasa,Positive
intim,Positive
peka,Positive
awet,Positive
sahabatku,Positive
berbudi pekerti yang baik,Positive
ramaikan,Positive
reka,Positive
bantu,Positive
sensitif,Positive
bermanfaat,Positive
gede,Positive
bijaksana,Positive
berharga,Positive
congrats,Positive
aliansi,Positive
cadangan,Positive
kapabilitas,Positive
bangsawan,Positive
kekal,Positive
nikah,Positive
akrab,Positive
kagum,Positive
becus,Positive
soleha,Positive
tercengang,Positive
mengingatkan,Positive
gws,Positive
diajak,Positive
memfasilitasi,Positive
mempersiapkan,Positive
girang,Positive
imam,Positive
terpesona,Positive
disayang,Positive
mampu,Positive
ngelupain,Positive
upaya,Positive
bernilai,Positive
usaha,Positive
harmonis,Positive
cerdik,Positive
takjub,Positive
menyiapkan,Positive
mengasihi,Positive
terpana,Positive
sunyi,Positive
penyeragaman,Positive
mengucil,Positive
segenap,Positive
persiapan,Positive
cendekia,Positive
permata,Positive
natal,Positive
terpukau,Positive
naik ke pelaminan,Positive
gembira,Positive
pelajar,Positive
bertanya,Positive
meminati,Positive
ngurusin,Positive
terkesima,Positive
mencurigai,Positive
show,Positive
inteligen,Positive
rajin,Positive
hijau,Positive
tajam otak,Positive
empuk,Positive
berjaga-jaga,Positive
personalitas,Positive
diam,Positive
perataan,Positive
persediaan,Positive
kesediaan,Positive
cium,Positive
qadim,Positive
fine,Positive
terbuka,Positive
alamiah,Positive
pemenang,Positive
menyukai,Positive
terselenggaranya,Positive
dengar,Positive
cintamu,Positive
berpengetahuan,Positive
tablig,Positive
bersiap,Positive
koordinator,Positive
sumringah,Positive
kebolehan,Positive
berkeluarga,Positive
santai,Positive
mencintai,Positive
kepandaian,Positive
riang,Positive
senang,Positive
menyediakan,Positive
diamond,Positive
cool,Positive
kerjasama,Positive
perlu,Positive
sanggup,Positive
baginda,Positive
terang akal,Positive
menyeni,Positive
smga,Positive
bersedia,Positive
teduh,Positive
menghidangkan,Positive
cekatan,Positive
perak,Positive
ratna,Positive
menaruh hati,Positive
gombal,Positive
cantrik,Positive
berimbuh,Positive
genius,Positive
tangkas,Positive
naikkan,Positive
taman,Positive
menyayangi,Positive
bersemi,Positive
music,Positive
keseruan,Positive
antipati,Positive
merasuk,Positive
manfaatnya,Positive
fitrah,Positive
memperkuat,Positive
seindah,Positive
kecantikan,Positive
mata pencaharian,Positive
terkini,Positive
hamba allah,Positive
khasiat,Positive
lafal,Positive
rasuk,Positive
liat,Positive
hati,Positive
jihad,Positive
larut,Positive
pundi,Positive
jilbab,Positive
informasi,Positive
turun,Positive
seni,Positive
selenggara,Positive
rapat,Positive
tabung,Positive
kantong,Positive
karya,Positive
keroyok,Positive
tunjang,Positive
jempol,Positive
koordinasi,Positive
renang,Positive
bincang,Positive
pesona,Positive
sahut,Positive
edar,Positive
dandan,Positive
mahir,Positive
pandu,Positive
ken,Positive
pikir,Positive
pindah,Positive
pasuk,Positive
rata,Positive
naik,Positive
labuh,Positive
dapat,Positive
usik,Positive
menang,Positive
guna,Positive
tanya,Positive
pukau,Positive
moga,Positive
neng,Positive
longgar,Positive
zikir,Positive
baring,Positive
pati,Positive
pasti,Positive
keliru,Positive
kucup,Positive
aku,Positive
bom,Positive
aib,Positive
kerubung,Positive
bangan,Positive
bunga,Positive
boleh,Positive
imbuh,Positive
cengang,Positive
sembahyang,Positive
syukur,Positive
cinta,Positive
jelas,Positive
tingkat,Positive
timba ilmu,Positive
lakon,Positive
rencana,Positive
hendak,Positive
limpah,Positive
kembang,Positive
menung,Positive
tuntut ilmu,Positive
amuk,Positive
irama,Positive
citra,Positive
darat,Positive
jatuh,Positive
sudi,Positive
muas,Positive
hangat,Positive
selaras,Positive
bangkit,Positive
sir,Positive
banding,Positive
kuat duga,Positive
tumpu,Positive
guru,Positive
langgan,Positive
sinkron,Positive
daftar,Positive
jernih suasana,Positive
lam,Positive
bawa,Positive
benar,Positive
surat takdir,Positive
prasangka,Positive
kuntit,Positive
asosiasi,Positive
jungkal,Positive
tegar,Positive
suguh,Positive
suasana hati,Positive
rumah tangga,Positive
banyak,Positive
dukung,Positive
keluarga,Positive
lengkap,Positive
sedia,Positive
teladan,Positive
inap,Positive
patut,Positive
singsing,Positive
sabar,Positive
timbun,Positive
lanjur,Positive
lapor,Positive
proses,Positive
kuasa,Positive
simpat,Positive
teguh hati,Positive
mata cahari,Positive
heboh,Positive
sempurna,Positive
erti,Positive
cengkeram,Positive
luang,Positive
kirim,Positive
tukar pikir,Positive
ringan,Positive
nyali,Positive
gapai,Positive
nyala,Positive
angkut,Positive
tanggap,Positive
aji,Positive
tanggulang,Positive
coba,Positive
hajat,Positive
aja,Positive
sampai,Positive
bobot,Positive
harga,Positive
kejut,Positive
jalan buka,Positive
timpal,Positive
tongkrong,Positive
ajar,Positive
rindu,Positive
tahu,Positive
isi,Positive
manfaat,Positive
masyhur,Positive
pergi,Positive
mohon diri,Positive
capai,Positive
tata,Positive
kerja,Positive
sokong,Positive
latih diri,Positive
persen,Positive
rasai,Positive
para,Positive
sangkut,Positive
taruh hati,Positive
alam,Positive
selesai,Positive
rusuh,Positive
akar,Positive
sambut,Positive
sungguh,Positive
tulang,Positive
kini,Positive
cerita,Positive
cari ilmu,Positive
ana,Positive
hitung,Positive
tafsir,Positive
laden,Positive
suka,Positive
bingkis,Positive
operasi,Positive
pudar,Positive
ikhtiar,Positive
amal,Positive
gila,Positive
kam,Positive
kucil,Positive
kesah,Positive
ganjar balas,Positive
tinggi,Positive
dahulu,Positive
puji,Positive
mimpi,Positive
denyut,Positive
pemuda,Positive
gambar,Positive
tukar,Positive
hadiah,Positive
telungkup,Positive
pandang,Positive
baik,Positive
tarik,Positive
cakap,Positive
panjat doa,Positive
imbal,Positive
mukim,Positive
kenang,Positive
anugerah,Positive
meni,Positive
mikat,Positive
rengkuh,Positive
jenak,Positive
mulai,Positive
gores,Positive
terima,Positive
sila,Positive
silah,Positive
poin,Positive
bunyi,Positive
telaah,Positive
dansa,Positive
buah,Positive
cepat,Positive
hidang,Positive
selawat,Positive
kesima,Positive
daya guna,Positive
buat,Positive
tiada,Positive
ibadat,Positive
jadi,Positive
layak,Positive
gelincir,Positive
simpul,Positive
mutu,Positive
pengaruh,Positive
bara,Positive
nikmat,Positive
atur,Positive
awat,Positive
redam,Positive
luk,Positive
suplai,Positive
awal,Positive
sembul,Positive
susut,Positive
tuju,Positive
tegur,Positive
tangan,Positive
lupa,Positive
pelamin,Positive
sembur,Positive
biasa,Positive
nila,Positive
asket,Positive
karena allah,Positive
sesal,Positive
tutup mulut,Positive
gelanggang,Positive
hias,Positive
beli,Positive
curiga,Positive
makin,Positive
colok,Positive
cekat,Positive
prihatin,Positive
tanding,Positive
dua,Positive
taat,Positive
damping,Positive
arti,Positive
naik ke pelamin,Positive
tunang,Positive
sanjung,Positive
hujan gerimis,Positive
lebih,Positive
suap,Positive
gelesot,Positive
sayang,Positive
serah,Positive
serunda,Positive
milik,Positive
kuat batin,Positive
tukar akal,Positive
biar,Positive
kualitas,Positive
jual,Positive
sama,Positive
pasang hidup,Positive
cium telapak kaki,Positive
bijak,Positive
dunia,Positive
bagi,Positive
faedah,Positive
ganyang,Positive
raih,Positive
yakin,Positive
bayang,Positive
jaring,Positive
gelora,Positive
lorot,Positive
banting,Positive
uji,Positive
libur,Positive
jawab,Positive
kerabat,Positive
tarik hati,Positive
cadang,Positive
aktif,Positive
gema,Positive
rilis,Positive
saksi,Positive
panjang,Positive
lucu,Positive
gali ilmu,Positive
hayat,Positive
jejal,Positive
arah,Positive
antisipasi,Positive
hidup,Positive
terang,Positive
imla,Positive
minta kpd tuhan,Positive
tetap,Positive
salin,Positive
parade,Positive
konfirmasi,Positive
wujud,Positive
kasih,Positive
dekat,Positive
iktikad,Positive
tunggu dunia,Positive
angsur,Positive
budi pekerti yang baik,Positive
hikmah,Positive
cemplung,Positive
rekam,Positive
buru,Positive
tampil,Positive
bakat,Positive
luas,Positive
pacar,Positive
bakar,Positive
taraf,Positive
bisu,Positive
jalan bebas hambat,Positive
rebut,Positive
cegah,Positive
toreh,Positive
anyar,Positive
gari,Positive
lambung,Positive
batu,Positive
makan,Positive
keluang,Positive
lindung,Positive
rinai,Positive
dalam,Positive
bimbing,Positive
cantik,Positive
gentar,Positive
gairah,Positive
lunas kapal,Positive
jago,Positive
dagel,Positive
ramai,Positive
jaga,Positive
semangat,Positive
duli,Positive
beri,Positive
temu,Positive
jeblos,Positive
serempak,Positive
satu,Positive
saji,Positive
fasilitas,Positive
lukis,Positive
tentang,Positive
tutur,Positive
teguh batin,Positive
pantar,Positive
lawas,Positive
lawan,Positive
tumpang tinggal,Positive
pantai,Positive
puas,Positive
tahan,Positive
parkir,Positive
nyaman,Positive
pandai,Positive
tara,Positive
titi,Positive
perata,Positive
kira,Positive
indah,Positive
kenyam,Positive
serta,Positive
bagus,Positive
taksir,Positive
hubung,Positive
kait,Positive
orak senyum,Positive
bahagia,Positive
seragam,Positive
coret,Positive
memperindah,Positive
lebun,Positive
wadak,Positive
lebuk,Positive
sesaji,Positive
merenung,Positive
pengajar,Positive
dikara,Positive
khalis,Positive
putus,Positive
faktitius,Positive
pasang,Positive
memafhumi,Positive
stabilitas,Positive
bapa,Positive
manis,Positive
tekanan jiwa,Positive
tempo-tempo,Positive
berpiuh,Positive
kepatuhan,Positive
anak sekolah,Positive
mempromosikan,Positive
takyin,Positive
ketapak,Positive
kegembiraan,Positive
kunci,Positive
pelanggan,Positive
lancung,Positive
tunas,Positive
tergeleng-geleng,Positive
berkobar-kobar,Positive
bacot,Positive
melakonkan,Positive
mengusili,Positive
ansar,Positive
kelezatan,Positive
binen,Positive
abid,Positive
mengawaki,Positive
belukar,Positive
remeh,Positive
banyolan,Positive
bersendeng,Positive
pertanda,Positive
komplet,Positive
tindakan,Positive
amerta,Positive
analisis,Positive
berlatih,Positive
penundukan,Positive
pengganti,Positive
karyawan,Positive
kondang,Positive
lalu,Positive
kalong,Positive
riasan,Positive
kecong,Positive
dewana,Positive
kesukacitaan,Positive
perwira,Positive
tela,Positive
perpaduan,Positive
sarap,Positive
candrasa,Positive
memegang kitab,Positive
apas,Positive
persesuaian,Positive
kesufian,Positive
meletakkan,Positive
digdaya,Positive
kadang,Positive
merentangkan,Positive
menginginkan,Positive
formasi,Positive
bersagang,Positive
nyata,Positive
prawira,Positive
terbalik akal,Positive
astagfirullah,Positive
kesohor,Positive
mabrur,Positive
harkat,Positive
geger,Positive
jernih,Positive
balasan,Positive
menyusuri,Positive
acuh tak acuh,Positive
berbagai,Positive
inayat,Positive
bantah-bantah,Positive
kadar,Positive
kaji,Positive
derauan,Positive
distribusi,Positive
unggulan,Positive
kebutuhan,Positive
tegap,Positive
menyeberangi,Positive
mulut sungai,Positive
wekel,Positive
tepercaya,Positive
cantum,Positive
berharta,Positive
sakelek,Positive
manja,Positive
memperelok,Positive
fit,Positive
mengizinkan,Positive
widyaiswara,Positive
paduka,Positive
mempersolek,Positive
mengakar,Positive
terdahulu,Positive
berkegiatan,Positive
menghikayatkan,Positive
perserikatan,Positive
penghuni,Positive
cendera,Positive
ugahari,Positive
sohor,Positive
besar akal,Positive
sepatu,Positive
perangsang,Positive
kawakan,Positive
azamat,Positive
sekar,Positive
menggemparkan,Positive
angan,Positive
menurut,Positive
sekah,Positive
meramalkan,Positive
sekam,Positive
bertundangan,Positive
bausuku,Positive
terperinci,Positive
bergantung,Positive
berkesesuaian,Positive
taruhan,Positive
jala,Positive
resam,Positive
Ahad,Positive
bermartabat,Positive
andur,Positive
cerminan,Positive
menghukum,Positive
umur,Positive
duga,Positive
menokok,Positive
lurus,Positive
juak-juak,Positive
pemaafan,Positive
jalan keluar,Positive
berlilit,Positive
fantasi,Positive
makhluk,Positive
rana,Positive
mengalunkan,Positive
bubuh,Positive
andil,Positive
berbagai macam,Positive
gatra,Positive
petah lidah,Positive
tengkuluk,Positive
instingtif,Positive
donatur,Positive
jibilah,Positive
pusaka,Positive
perseptif,Positive
otomatis,Positive
rupawan,Positive
preinan,Positive
absorpsi,Positive
kemangkakan,Positive
warok,Positive
paket,Positive
preseden,Positive
bersanggama,Positive
endut-endut,Positive
eksklusif,Positive
beruntutan,Positive
naik daun,Positive
mata gawai,Positive
melalui,Positive
hayo,Positive
eksplisit,Positive
sinuhun,Positive
penyimpan,Positive
longo,Positive
sosialita,Positive
beruntung,Positive
bulat kata,Positive
hipotetis,Positive
perai,Positive
kemampuan,Positive
fatamorgana,Positive
meledos,Positive
tersungging,Positive
bersambang,Positive
spesialis,Positive
interupsi,Positive
refleks,Positive
penjenang,Positive
dok,Positive
kehadiran,Positive
dol,Positive
metah,Positive
malayari,Positive
maimun,Positive
datar,Positive
melanyak,Positive
berdiam,Positive
gajak,Positive
bisikan,Positive
bakir,Positive
kenduri,Positive
tangkisan,Positive
bersengat,Positive
bain,Positive
delusi,Positive
mencebikkan,Positive
mengeloskan,Positive
menelurkan,Positive
preventif,Positive
capek,Positive
berguna,Positive
tanya jawab,Positive
stop,Positive
mengimbuhi,Positive
penongkat,Positive
ekstremis,Positive
khayalan,Positive
sosialistis,Positive
tungkak,Positive
kekhususan,Positive
perian,Positive
sauk,Positive
serentak,Positive
panggul,Positive
habis,Positive
gubahan,Positive
bagak,Positive
bagas,Positive
angan-angan,Positive
bertakwa,Positive
mengenang,Positive
menyesali,Positive
awas,Positive
jreng,Positive
kekuatan,Positive
bersahaja,Positive
figur,Positive
beroleh,Positive
perolehan,Positive
mengarifi,Positive
kesebatan,Positive
pemilikan,Positive
gebyar,Positive
sedeng,Positive
kemahiran,Positive
menghinakan,Positive
martabat,Positive
keterikatan,Positive
pionir,Positive
berakidah,Positive
kepentingan,Positive
bernapaskan,Positive
gigil,Positive
trengginas,Positive
pulut,Positive
terbangun,Positive
jaya,Positive
sintal,Positive
lemah,Positive
susah hati,Positive
stupa,Positive
lemas,Positive
jantan,Positive
beranak,Positive
jabar,Positive
rekaan,Positive
putus kata,Positive
intuitif,Positive
sorongan,Positive
impulsif,Positive
bercermin,Positive
kecerdikan,Positive
inferensi,Positive
berjasa,Positive
sintetis,Positive
ramanda,Positive
intan,Positive
tanggapan,Positive
takrif,Positive
moratorium,Positive
perkiraan,Positive
membenang,Positive
servis,Positive
reksa,Positive
bugar,Positive
silang pendapat,Positive
kakek,Positive
gengsi,Positive
karsa,Positive
menebarkan,Positive
mengesankan,Positive
beristirahat,Positive
kaisar,Positive
pencatat,Positive
bentuk,Positive
angkat,Positive
rais,Positive
atasan,Positive
studi,Positive
fusi,Positive
meluluskan,Positive
tepat guna,Positive
suntuk,Positive
seibu,Positive
kegirangan,Positive
rembukan,Positive
kunyah,Positive
moblong,Positive
percederaan,Positive
terpelajar,Positive
tulen,Positive
mengimbas,Positive
lindu,Positive
lantip,Positive
daya tahan,Positive
bergas,Positive
kepintaran,Positive
cucu Adam,Positive
kepelesiran,Positive
sangkil,Positive
endus,Positive
elu,Positive
pekerja,Positive
mengotot,Positive
cengkauan,Positive
daim,Positive
memesonakan,Positive
keberuntungan,Positive
meriah,Positive
melihat,Positive
kegilaan,Positive
bertanya-tanya,Positive
kegiatan,Positive
pemufakatan,Positive
kimah,Positive
surat tanah,Positive
moral,Positive
kundangan,Positive
salim,Positive
rimba,Positive
keriangan,Positive
estetik,Positive
murid,Positive
runtut,Positive
mendidik,Positive
umi,Positive
sukat,Positive
muktamar,Positive
tanda-tanda,Positive
sunan,Positive
tawarikh,Positive
mengibai,Positive
uraian,Positive
lampu,Positive
efek,Positive
rafi,Positive
transendental,Positive
kicau,Positive
primitif,Positive
sejadah,Positive
terhalang,Positive
produk,Positive
pencedok,Positive
animo,Positive
kejayaan,Positive
duka,Positive
kenikmatan,Positive
sembahyangan,Positive
suam-suam kuku,Positive
peronda,Positive
paya,Positive
pantulan,Positive
panorama,Positive
ampas (kopi),Positive
bernama,Positive
gentas,Positive
samseng,Positive
rela,Positive
talenta,Positive
bangkit selera,Positive
lebih-lebih,Positive
perkomplotan,Positive
tasamuh,Positive
ura-ura,Positive
khas,Positive
pokta,Positive
menistakan,Positive
resep,Positive
teranggar-anggar,Positive
penat,Positive
aneh,Positive
lestari,Positive
ganjaran,Positive
emir,Positive
siswa,Positive
kontributor,Positive
minat,Positive
manjur,Positive
vista,Positive
pendalaman,Positive
tip,Positive
penyantun,Positive
panas,Positive
kepleset,Positive
perhimpunan,Positive
golongan atas,Positive
bertepatan,Positive
mahdi,Positive
mencontoh,Positive
menjahili,Positive
bergamat,Positive
roh,Positive
ketangkasan,Positive
pengharmonisan,Positive
menyerikati,Positive
menggerecoki,Positive
sarju,Positive
anak sasian,Positive
Yang Dipertuan,Positive
bapang,Positive
santer,Positive
kelepasan,Positive
kohesi,Positive
seraya,Positive
jebakan,Positive
menjelang,Positive
wisma,Positive
rusak,Positive
lambuk,Positive
bersumber,Positive
bersimpuh,Positive
kits,Positive
sambatan,Positive
penali,Positive
konsultasi,Positive
bakh,Positive
ordo,Positive
cekel,Positive
orde,Positive
penumpil,Positive
direktur,Positive
berjiwa,Positive
praktis,Positive
santiran,Positive
berpakaian,Positive
denda,Positive
melongo,Positive
akil,Positive
bos,Positive
eka,Positive
hilang,Positive
lakeri,Positive
sebandung,Positive
transparan,Positive
gubris,Positive
berjaya,Positive
prei,Positive
pere,Positive
tersendat,Positive
peri,Positive
ulama,Positive
aya,Positive
bungkusan,Positive
memintasi,Positive
mikroanalisis,Positive
berupaya,Positive
mengikuti,Positive
mengumpulkan,Positive
nirmala,Positive
gampang,Positive
ganduh,Positive
bersama,Positive
berembuk,Positive
terima kasih,Positive
kamil,Positive
kanjang,Positive
perdeo,Positive
berbenak,Positive
menjelajahi,Positive
berakal,Positive
perincian,Positive
taruh,Positive
mau,Positive
drastis,Positive
arketipe,Positive
suci,Positive
berada,Positive
daya gabung,Positive
menghirukkan,Positive
vitalitas,Positive
memanjang,Positive
perlup,Positive
primbon,Positive
penjelasan,Positive
hamparan,Positive
meributkan,Positive
mustajab,Positive
waduh,Positive
cuti,Positive
kontemporer,Positive
mengasihani,Positive
purusa,Positive
putusan,Positive
kodrat,Positive
beralas,Positive
karimah,Positive
misbah,Positive
menggirangkan melegakan,Positive
nuftah,Positive
inventivitas,Positive
menentu,Positive
cerapan,Positive
prima,Positive
makanan,Positive
cuma-cuma,Positive
intelektual,Positive
zaim,Positive
preferensi,Positive
menghimpunkan,Positive
gombroh,Positive
kecepatan,Positive
pangus,Positive
permanen,Positive
benang raja,Positive
prodeo,Positive
punya nama,Positive
menenangkan,Positive
eja,Positive
sawala,Positive
trauma,Positive
biang keladi,Positive
melipur,Positive
terlibat,Positive
terbukti,Positive
ajal,Positive
menduga,Positive
prediksi,Positive
melampas,Positive
sempena hati,Positive
taksiran,Positive
bolehan,Positive
pengetahuan,Positive
kajian,Positive
tiris,Positive
gusti,Positive
recok,Positive
bianglala,Positive
menating,Positive
bersenandung,Positive
kebisaan,Positive
berprakarsa,Positive
berlibat,Positive
gembur,Positive
kelilipan,Positive
kebesaran,Positive
semarak,Positive
penggede,Positive
berhasrat,Positive
peninggalan,Positive
berpatroli,Positive
sumpah,Positive
timbalan,Positive
membaca,Positive
penanti,Positive
terus-menerus,Positive
pendataan,Positive
simetris,Positive
beber,Positive
membenarkan,Positive
protektor,Positive
berpatokan,Positive
naik pelaminan,Positive
lugu,Positive
ventura,Positive
berbentuk,Positive
pegah,Positive
sero,Positive
polemik,Positive
beraras,Positive
mengeluarkan darah,Positive
gempar,Positive
widita,Positive
kebajikan,Positive
tuntun,Positive
bersender,Positive
mematuhi,Positive
beraturan,Positive
hukum,Positive
mencari akal,Positive
batas (waktu),Positive
fertil,Positive
besar-besaran,Positive
kusa,Positive
bineka,Positive
wantah,Positive
menganut,Positive
ideal,Positive
meminda,Positive
anakan,Positive
tinggalan,Positive
samun,Positive
mustaid,Positive
solah,Positive
puadai,Positive
bercita rasa,Positive
artian,Positive
mullah,Positive
kesal,Positive
aneka,Positive
rahasia,Positive
ganjar,Positive
adakala,Positive
kemantapan,Positive
pendidik,Positive
dispensasi,Positive
penangkalan,Positive
menganggar,Positive
sublim,Positive
tekanan mental,Positive
mengganjari,Positive
prominen,Positive
disiplin,Positive
kosen,Positive
peleburan,Positive
terjadi,Positive
bilhak,Positive
pestaka,Positive
bekas,Positive
kincung,Positive
perut,Positive
cumil,Positive
mengerikan,Positive
bekal,Positive
mengecamkan,Positive
bersendel,Positive
traktat,Positive
terjemahan,Positive
pejatian,Positive
infinit,Positive
menyanyi,Positive
mengambil contoh,Positive
mekar,Positive
klien,Positive
sosial,Positive
kempuh,Positive
rupa,Positive
radu,Positive
mengalem,Positive
setujuan,Positive
sembuh,Positive
uluran,Positive
garda,Positive
kincang,Positive
konspirasi,Positive
susuk,Positive
berkedudukan,Positive
pergeseran,Positive
ganti,Positive
cenangkas,Positive
membingkas,Positive
ungkap,Positive
pelesapan,Positive
montok,Positive
ingatan,Positive
pop,Positive
merahimi,Positive
pola,Positive
mengherankan,Positive
anak didik,Positive
dekorasi,Positive
berstatus,Positive
pertumpahan,Positive
terjamin,Positive
eneng,Positive
statis,Positive
berpengalaman,Positive
menempuh (hidup),Positive
comel,Positive
celengan,Positive
pekerjaan,Positive
hutan,Positive
berpacangan,Positive
mukibat,Positive
hilir,Positive
menakjubkan,Positive
populer,Positive
keampuhan,Positive
kelapangan,Positive
melintas (rimba),Positive
perubahan,Positive
tanda jasa,Positive
sami,Positive
pas,Positive
licin,Positive
mempunyai,Positive
manila,Positive
bayangan,Positive
bersinar,Positive
atraktif,Positive
riil,Positive
kreativitas,Positive
mengetuk,Positive
naik pelamin,Positive
rekognisi,Positive
genit,Positive
letih,Positive
mengatakan,Positive
mewarnai,Positive
kegirangan keceriaan,Positive
berpamor,Positive
termulia,Positive
khalas,Positive
kaget,Positive
berkaca,Positive
asoi,Positive
sportif,Positive
menolong,Positive
terjadinya,Positive
guntang-guntang,Positive
damar,Positive
momentum,Positive
segar,Positive
memburu,Positive
titip api,Positive
menyegarkan,Positive
dodor,Positive
klasik,Positive
purna,Positive
harga diri,Positive
menerima,Positive
kemufakatan,Positive
ketajaman,Positive
menggegerkan,Positive
mengecilkan,Positive
penghimpunan,Positive
mengalami,Positive
mengumaikan,Positive
serapah,Positive
federasi,Positive
lunak,Positive
sudah,Positive
debuk,Positive
pemajangan,Positive
ilusi,Positive
penyerobotan,Positive
rekan,Positive
fatanah,Positive
kaki tangan,Positive
kelih,Positive
gerakan,Positive
akuan,Positive
pelayanan,Positive
tersem-bunyi,Positive
jelang,Positive
rumput,Positive
pinggul,Positive
simpleks,Positive
nuri,Positive
pembiasaan,Positive
terutama,Positive
spesialisasi,Positive
kalis,Positive
kemaslahatan,Positive
seremeh,Positive
besar,Positive
seemak,Positive
julat,Positive
penggalian,Positive
pokok,Positive
catu,Positive
nyana,Positive
cebak,Positive
bertumpuk,Positive
sebetulnya,Positive
pendaftaran,Positive
kesemarakan,Positive
berteduh,Positive
fadil,Positive
punia,Positive
berkecambah,Positive
tenaga,Positive
tutuk,Positive
tangsel,Positive
yg dipertuan,Positive
dambaan,Positive
romantis,Positive
monopoli,Positive
interpretasi,Positive
sambung tangan,Positive
ab,Positive
pantat,Positive
wiladah,Positive
mencontohkan,Positive
Sri paduka,Positive
umat,Positive
penderma,Positive
pengenalan,Positive
labiovelar,Positive
penggabungan,Positive
langsung,Positive
kroni,Positive
sregep,Positive
sangka,Positive
menderaikan,Positive
majenun,Positive
cermin,Positive
gol,Positive
rampuh,Positive
kampanye,Positive
berputra,Positive
berseni,Positive
drama ria,Positive
mendeteksi,Positive
ambisi,Positive
tedas,Positive
berahi,Positive
tepa salira,Positive
pengumpulan,Positive
mengira-ngira,Positive
pengurus,Positive
adab,Positive
probabilitas,Positive
vila,Positive
degap,Positive
kesetiaan,Positive
mufaham,Positive
penandasan,Positive
komplemen,Positive
terkemuka,Positive
pelayan,Positive
mahabah,Positive
kegagahan,Positive
bernafsu,Positive
sekali-kali,Positive
menembusi,Positive
binasa,Positive
efisien,Positive
radikalis,Positive
bergigi,Positive
pelit,Positive
uluran tangan,Positive
melicinkan,Positive
mengadunkan,Positive
suasana,Positive
merecoki,Positive
sani,Positive
cempiang,Positive
kujarat,Positive
zakelek,Positive
margrit,Positive
afdal,Positive
meremehkan,Positive
foto,Positive
termasyhur,Positive
mengimbuhkan,Positive
tukar cincin,Positive
betapa,Positive
menambah,Positive
abu,Positive
bersemayam,Positive
panas kuku,Positive
distingtif,Positive
pencegahan,Positive
idaman,Positive
mengacau,Positive
jaswadi,Positive
memukau,Positive
muara,Positive
berbahagia,Positive
samad,Positive
asa,Positive
perhatian,Positive
suplemen,Positive
enak,Positive
mendusin,Positive
mewisuda,Positive
mencengangkan,Positive
plong,Positive
kehormatan,Positive
sesungguhnya,Positive
penyerasian,Positive
pemuaian,Positive
pelatih,Positive
berkenaan,Positive
perkumpulan,Positive
isi perut,Positive
tahan lasak,Positive
pemilik,Positive
bergolongan,Positive
bertransaksi,Positive
kreatif,Positive
berkecukupan,Positive
heran,Positive
astaga,Positive
sangkut-paut,Positive
permukiman,Positive
kejadian,Positive
mendapat,Positive
grahita,Positive
memusingkan,Positive
memprediksi,Positive
sebenarnya,Positive
bercahaya,Positive
menyepelekan,Positive
berkategori,Positive
autentik,Positive
wawancara,Positive
penahan,Positive
dominasi,Positive
memolakan,Positive
menganggap,Positive
melendeh,Positive
pengasuh,Positive
memendam,Positive
prabu,Positive
bapanda,Positive
rotan,Positive
kudus,Positive
berderajat,Positive
sukses,Positive
indah ambang,Positive
gombrong,Positive
menebak,Positive
tanganan,Positive
ya,Positive
rani,Positive
dendam berahi,Positive
gombrang,Positive
kaci,Positive
lembuk,Positive
elegan,Positive
gagah,Positive
penolong,Positive
antusiasme,Positive
